"","Group","X"
"2833","Group A",2.57257439108376
"2834","Group A",3.9254525232303
"2835","Group A",4.81085841645792
"2836","Group A",2.97808115571075
"2837","Group A",3.6961321933857
"2838","Group A",1.65095247407274
"2839","Group A",2.6394038113272
"2840","Group A",3.11391666259798
"2841","Group A",3.35130894009808
"2842","Group A",3.21178846567781
"2843","Group A",3.43529346472372
"2844","Group A",4.53502165797992
"2845","Group A",2.92170747150167
"2846","Group A",2.72774421463604
"2847","Group A",4.20639740685314
"2848","Group A",1.96772059943306
"2849","Group A",4.09524570389345
"2850","Group A",2.35780426242817
"2851","Group A",2.38381096896471
"2852","Group A",4.4997980665608
"2853","Group A",2.2499359960755
"2854","Group A",3.76889895638891
"2855","Group A",2.2904860916225
"2856","Group A",3.8687848802354
"2857","Group A",3.30619816726398
"2858","Group A",3.2146403560931
"2859","Group A",3.24102373401718
"2860","Group A",4.36945758926524
"2861","Group A",0.417377755803872
"2862","Group A",2.46256225625176
"2863","Group A",3.62222304428203
"2864","Group A",2.11963032570079
"2865","Group A",3.17635473508546
"2866","Group A",3.10111444733944
"2867","Group A",1.97476048990187
"2868","Group A",2.71105770926717
"2869","Group A",3.17300114560154
"2870","Group A",2.62976527185287
"2871","Group A",1.63299772089167
"2872","Group A",2.56475966326518
"2873","Group A",4.78921980054944
"2874","Group A",2.58752126880926
"2875","Group A",3.91565520269969
"2876","Group A",3.24135126324426
"2877","Group A",1.311506900442
"2878","Group A",3.72033290321413
"2879","Group A",2.70840080723459
"2880","Group A",3.49882330335339
"2881","Group A",3.95238650650389
"2882","Group A",3.77863709802703
"2883","Group A",2.61698247728867
"2884","Group A",4.35529250939924
"2885","Group A",3.34906193705138
"2886","Group A",4.15690582934799
"2887","Group A",4.05702550279105
"2888","Group A",1.30697001665769
"2889","Group A",2.93758855501276
"2890","Group A",3.51960412045934
"2891","Group A",2.3312111907103
"2892","Group A",2.55816660225309
"2893","Group A",4.18224008812636
"2894","Group A",2.10175683944051
"2895","Group A",2.20880989147473
"2896","Group A",2.04984668897403
"2897","Group A",2.05124939272748
"2898","Group A",1.74215543939513
"2899","Group A",1.04161711099977
"2900","Group A",1.9940071947523
"2901","Group A",3.53682212197717
"2902","Group A",2.93951692950227
"2903","Group A",1.17967518438756
"2904","Group A",1.40736036902365
"2905","Group A",2.94642024469921
"2906","Group A",4.41565616364288
"2907","Group A",4.05792269998547
"2908","Group A",3.91103813834452
"2909","Group A",4.63647555401442
"2910","Group A",3.1375079566051
"2911","Group A",1.27500940028283
"2912","Group A",1.89579060037319
"2913","Group A",2.34707540635424
"2914","Group A",5.06895429627694
"2915","Group A",3.18258907306422
"2916","Group A",2.77102250383592
"2917","Group A",3.35877497450043
"2918","Group A",3.47211691521476
"2919","Group A",2.82703088349832
"2920","Group A",1.57974095274006
"2921","Group A",4.41183333972034
"2922","Group A",3.87872694279522
"2923","Group A",2.44696453184419
"2924","Group A",3.52803709837343
"2925","Group A",4.17399389428087
"2926","Group A",2.17094528014337
"2927","Group A",1.82542664240809
"2928","Group A",3.00619447765446
"2929","Group A",4.46258618002842
"2930","Group A",4.18252601394288
"2931","Group A",4.44968639237201
"2932","Group A",2.80343264119479
"2933","Group A",3.91932317980981
"2934","Group A",4.43416214378166
"2935","Group A",4.84718414164543
"2936","Group A",3.0629606461553
"2937","Group A",0.613023749689946
"2938","Group A",3.91383883126488
"2939","Group A",2.76182504818721
"2940","Group A",4.10941413445417
"2941","Group A",3.14070157039953
"2942","Group A",3.59107566252855
"2943","Group A",3.16542746208006
"2944","Group A",4.12916676005387
"2945","Group A",4.30886929387549
"2946","Group A",0.991173247205226
"2947","Group A",3.19734742960314
"2948","Group A",3.89342979648208
"2949","Group A",2.7003534673416
"2950","Group A",3.70913879774715
"2951","Group A",1.54461172408052
"2952","Group A",3.40885382581004
"2953","Group A",2.72168717302647
"2954","Group A",3.68919697131217
"2955","Group A",1.64778106820212
"2956","Group A",3.84242498411097
"2957","Group A",2.6818046925289
"2958","Group A",4.73054270564816
"2959","Group A",2.77527966859773
"2960","Group A",2.34705074104242
"2961","Group A",3.51839680231326
"2962","Group A",2.85849321266368
"2963","Group A",3.61159511200512
"2964","Group A",1.99861749090597
"2965","Group A",4.16132130201474
"2966","Group A",4.70793036032736
"2967","Group A",2.18874487953011
"2968","Group A",2.4089904811976
"2969","Group A",2.56150249343334
"2970","Group A",3.43700931016022
"2971","Group A",2.27877647561574
"2972","Group A",2.44447424643939
"2973","Group A",2.84759896661929
"2974","Group A",3.78193261751584
"2975","Group A",3.75560494009949
"2976","Group A",1.61993138910264
"2977","Group A",2.46161552295263
"2978","Group A",2.6990472543405
"2979","Group A",2.38997690829951
"2980","Group A",2.75051993524512
"2981","Group A",2.62587644122778
"2982","Group A",3.81060711594983
"2983","Group A",2.58567105959425
"2984","Group A",1.75506794355256
"2985","Group A",1.28595703913393
"2986","Group A",4.53226964315085
"2987","Group A",3.43652586038134
"2988","Group A",1.67916024370467
"2989","Group A",1.0507644617261
"2990","Group A",0.42336127177264
"2991","Group A",3.90477504781972
"2992","Group A",3.33962782374894
"2993","Group A",4.74840152219135
"2994","Group A",3.67484870681149
"2995","Group A",2.53536408045645
"2996","Group A",2.87486741782896
"2997","Group A",2.28124874849696
"2998","Group A",2.70960053148259
"2999","Group A",2.68794198178307
"3000","Group A",4.18184312781842
"3001","Group A",2.6565025451384
"3002","Group A",4.67331267089811
"3003","Group A",2.00602891439532
"3004","Group A",3.69134644796303
"3005","Group A",3.68283432884793
"3006","Group A",1.97851709933554
"3007","Group A",3.49062247599485
"3008","Group A",2.1752060225369
"3009","Group A",2.73163457626565
"3010","Group A",5.39783541796734
"3011","Group A",5.12518952162372
"3012","Group A",1.2398392378996
"3013","Group A",2.84021165953229
"3014","Group A",3.17439158895077
"3015","Group A",3.87986850599355
"3016","Group A",2.17737516190637
"3017","Group A",4.41636603319746
"3018","Group A",2.0660515356509
"3019","Group A",1.60943518450363
"3020","Group A",3.49572210577307
"3021","Group A",1.744073882739
"3022","Group A",2.42215327026475
"3023","Group A",2.0554621240782
"3024","Group A",4.16030435020903
"3025","Group A",3.33667936716339
"3026","Group A",2.67238556860403
"3027","Group A",3.39367962119186
"3028","Group A",3.70958557114869
"3029","Group A",2.82926091017101
"3030","Group A",4.10029299674569
"3031","Group A",3.34464741236882
"3032","Group A",0.966726971836644
"3033","Group A",2.31992199795704
"3034","Group A",3.22607479881633
"3035","Group A",4.91837800171458
"3036","Group A",2.25694719604674
"3037","Group A",3.50024464963795
"3038","Group A",3.5053411240716
"3039","Group A",3.13217281943067
"3040","Group A",2.32655182348765
"3041","Group A",2.49048238761023
"3042","Group A",3.5949058331325
"3043","Group A",2.014266805845
"3044","Group A",1.34585626394688
"3045","Group A",2.4057337966089
"3046","Group A",3.5890283047337
"3047","Group A",1.47275688373012
"3048","Group A",2.23305251958374
"3049","Group A",3.57695595593671
"3050","Group A",4.28936989088435
"3051","Group A",2.82096471977371
"3052","Group A",2.4873771387779
"3053","Group A",3.67821861481232
"3054","Group A",2.23338531460508
"3055","Group A",3.29386176800016
"3056","Group A",2.94264188617266
"3057","Group A",1.99137790888369
"3058","Group A",1.98387805071797
"3059","Group A",3.27808852998155
"3060","Group A",4.97541340372884
"3061","Group A",2.37542202964046
"3062","Group A",2.38519187021246
"3063","Group A",4.59457274015033
"3064","Group A",3.88386730612506
"3065","Group A",3.31305084304153
"3066","Group A",3.34405337158689
"3067","Group A",3.47977085413014
"3068","Group A",4.7392763525383
"3069","Group A",1.73514148625382
"3070","Group A",2.31489528815445
"3071","Group A",3.18038230644067
"3072","Group A",1.32036111236295
"3073","Group A",2.89223571392333
"3074","Group A",4.26856262711664
"3075","Group A",3.33509715918642
"3076","Group A",1.40161708491377
"3077","Group A",3.54261273823092
"3078","Group A",4.12601448909919
"3079","Group A",2.96043674348907
"3080","Group A",3.48148971209873
"3081","Group A",1.15513167127159
"3082","Group A",3.65751465889435
"3083","Group A",2.51163310188895
"3084","Group A",2.83809576613725
"3085","Group A",2.06404613578688
"3086","Group A",3.94771027386089
"3087","Group A",2.81144978763634
"3088","Group A",2.13294962082055
"3089","Group A",2.27337190023387
"3090","Group A",2.29144022948394
"3091","Group A",3.0051353058441
"3092","Group A",3.03983778698541
"3093","Group A",2.99270068321667
"3094","Group A",2.94939013014236
"3095","Group A",4.03714964277318
"3096","Group A",2.91248400312466
"3097","Group A",4.63375914636809
"3098","Group A",2.8241629838496
"3099","Group A",2.8936687919353
"3100","Group A",3.44018374757006
"3101","Group A",2.79699888966341
"3102","Group A",4.56041216777807
"3103","Group A",3.06999226505562
"3104","Group A",3.91932806811268
"3105","Group A",3.40322627763792
"3106","Group A",4.36706173152342
"3107","Group A",3.03007403125931
"3108","Group A",3.73464097782704
"3109","Group A",1.24089354474237
"3110","Group A",3.06484057013407
"3111","Group A",3.20488621816816
"3112","Group A",2.4381934925365
"3113","Group A",3.75346425838405
"3114","Group A",2.30225186544213
"3115","Group A",3.79668374328546
"3116","Group A",1.84097108443533
"3117","Group A",1.76959637421445
"3118","Group A",5.23706888206708
"3119","Group A",2.3447330452939
"3120","Group A",2.59482447601917
"3121","Group A",2.22691521433262
"3122","Group A",2.91931343745481
"3123","Group A",3.57652228814669
"3124","Group A",3.09034000131388
"3125","Group A",4.15184371236817
"3126","Group A",3.52248766382246
"3127","Group A",2.0947106069631
"3128","Group A",2.84318487353383
"3129","Group A",4.08708573331864
"3130","Group A",4.25876513916007
"3131","Group A",4.27951235969991
"3132","Group A",2.98468912669913
"3133","Group A",2.61967090382713
"3134","Group A",3.48026227017484
"3135","Group A",3.14747324548106
"3136","Group A",2.51795900904939
"3137","Group A",4.72747926296682
"3138","Group A",5.44925683473156
"3139","Group A",2.33589425044778
"3140","Group A",2.95580325411391
"3141","Group A",3.52677907462524
"3142","Group A",0.538078382004461
"3143","Group A",5.31720974779725
"3144","Group A",3.17923168297689
"3145","Group A",1.91744499106834
"3146","Group A",3.53298847434069
"3147","Group A",2.51633981437916
"3148","Group A",4.17629318167955
"3149","Group A",2.00091353332431
"3150","Group A",2.93905868621777
"3151","Group A",3.46671007467635
"3152","Group A",2.31695362244591
"3153","Group A",4.15549913338326
"3154","Group A",1.30459908037169
"3155","Group A",2.51715704417894
"3156","Group A",1.7011653447183
"3157","Group A",3.38141301892707
"3158","Group A",0.691711256170687
"3159","Group A",3.35557649290623
"3160","Group A",3.82101143969144
"3161","Group A",2.3470385479719
"3162","Group A",3.69996055888603
"3163","Group A",4.50737153314373
"3164","Group A",4.4432572718408
"3165","Group A",4.08685177319217
"3166","Group A",1.86693845331825
"3167","Group A",2.43559081954643
"3168","Group A",4.74801077210854
"3169","Group A",2.91789120361202
"3170","Group A",3.24296857560666
"3171","Group A",3.26765008220107
"3172","Group A",1.99494602200401
"3173","Group A",2.76459737515465
"3174","Group A",2.59118627456684
"3175","Group A",3.35825404535393
"3176","Group A",2.91085455562448
"3177","Group A",2.7851374516519
"3178","Group A",2.93335398756529
"3179","Group A",1.73732083894378
"3180","Group A",1.69810346372805
"3181","Group A",2.493024899398
"3182","Group A",3.04438991326765
"3183","Group A",2.55787541703411
"3184","Group A",0.0653922119721795
"3185","Group A",4.17031886662985
"3186","Group A",2.54790804316743
"3187","Group A",2.92383125349959
"3188","Group A",2.31575746427843
"3189","Group A",0.92318317047868
"3190","Group A",2.25725563109341
"3191","Group A",2.0657412490223
"3192","Group A",4.08260538338814
"3193","Group A",4.66097252555039
"3194","Group A",3.19800180691914
"3195","Group A",2.36487617996858
"3196","Group A",3.74259262936698
"3197","Group A",3.51236620088446
"3198","Group A",3.10299923960439
"3199","Group A",2.83862407141883
"3200","Group A",1.77880586240401
"3201","Group A",3.74097357562065
"3202","Group A",3.66651224239208
"3203","Group A",4.00150404514745
"3204","Group A",3.93441139701368
"3205","Group A",1.20086127706501
"3206","Group A",3.19208588932268
"3207","Group A",1.76804719369853
"3208","Group A",4.31368453620851
"3209","Group A",3.42119000510306
"3210","Group A",3.11946306340846
"3211","Group A",1.74958724637383
"3212","Group A",3.47395441526919
"3213","Group A",3.1879338939852
"3214","Group A",2.57142748960464
"3215","Group A",5.31183285151321
"3216","Group A",1.93897223599827
"3217","Group A",3.15567919920234
"3218","Group A",2.99870975205728
"3219","Group A",2.70642222420282
"3220","Group A",2.01607827844129
"3221","Group A",1.02835921673201
"3222","Group A",3.62935207124558
"3223","Group A",1.29778663517346
"3224","Group A",1.54550687802035
"3225","Group A",0.949409201011813
"3226","Group A",2.30038783479163
"3227","Group A",2.34998228103333
"3228","Group A",4.9021344994612
"3229","Group A",3.89166544049991
"3230","Group A",1.829101365237
"3231","Group A",2.37147323387086
"3232","Group A",1.93824063552307
"3233","Group A",2.72595633056127
"3234","Group A",3.25304137824527
"3235","Group A",4.19663183684494
"3236","Group A",1.62402703786985
"3237","Group A",2.49881536744797
"3238","Group A",3.14174367289866
"3239","Group A",3.92600421431098
"3240","Group A",4.11563766490575
"3241","Group A",2.69989577905467
"3242","Group A",3.36127271037191
"3243","Group A",3.3590920781189
"3244","Group A",3.54730328613934
"3245","Group A",3.22725767427581
"3246","Group A",3.82360391407466
"3247","Group A",0.824033290797813
"3248","Group A",0.308137628946849
"3249","Group A",3.12327917187485
"3250","Group A",2.40136060987562
"3251","Group A",3.39011741356745
"3252","Group A",3.15819820097339
"3253","Group A",2.99087503180365
"3254","Group A",2.08043621508335
"3255","Group A",3.7595701232886
"3256","Group A",0.936983710371046
"3257","Group A",3.9845255437836
"3258","Group A",2.79064151140113
"3259","Group A",3.54717058397554
"3260","Group A",2.78142071451266
"3261","Group A",3.898630398767
"3262","Group A",3.27832460002361
"3263","Group A",3.19966858802304
"3264","Group A",3.12246089745865
"3265","Group A",3.68107568305157
"3266","Group A",2.72078482059622
"3267","Group A",1.98579499675543
"3268","Group A",2.20206131261927
"3269","Group A",2.95166887751905
"3270","Group A",3.58669499760055
"3271","Group A",3.14925022095971
"3272","Group A",2.7528289742604
"3273","Group A",2.55704654483851
"3274","Group A",3.43931466857196
"3275","Group A",4.06991556100594
"3276","Group A",5.11799776911476
"3277","Group A",4.19180457692042
"3278","Group A",2.38991799986243
"3279","Group A",2.29573243590874
"3280","Group A",2.89178463766418
"3281","Group A",4.25875681205389
"3282","Group A",2.7792239166837
"3283","Group A",3.8383681627259
"3284","Group A",3.04138727164508
"3285","Group A",2.63681377200377
"3286","Group A",4.70307417855066
"3287","Group A",2.97497187246798
"3288","Group A",2.8014791976564
"3289","Group A",3.27935244993309
"3290","Group A",1.323041495668
"3291","Group A",1.14892515486776
"3292","Group A",2.73141994973099
"3293","Group A",2.85334253919991
"3294","Group A",3.75882986828823
"3295","Group A",4.16649730724866
"3296","Group A",3.72005634132254
"3297","Group A",4.73900754847139
"3298","Group A",1.88750884665367
"3299","Group A",3.80962840901017
"3300","Group A",3.59368395590326
"3301","Group A",1.82841573832395
"3302","Group A",2.21581253910222
"3303","Group A",3.06182331429304
"3304","Group A",3.33979444715286
"3305","Group A",2.59250218256276
"3306","Group A",4.00798506748641
"3307","Group A",2.40243199828445
"3308","Group A",1.50336424286946
"3309","Group A",1.63562263373458
"3310","Group A",3.44295545122591
"3311","Group A",2.83416586320674
"3312","Group A",3.10334159429522
"3313","Group A",2.32678208297426
"3314","Group A",4.5444636133838
"3315","Group A",3.50940235968733
"3316","Group A",3.22457423515284
"3317","Group A",0.606008086401811
"3318","Group A",3.34399278920189
"3319","Group A",5.48670578920306
"3320","Group A",1.42142426642387
"3321","Group A",2.4311829083662
"3322","Group A",3.79536972354333
"3323","Group A",3.24755861620211
"3324","Group A",2.84651629203564
"3325","Group A",3.00811476321766
"3326","Group A",2.92831112192563
"3327","Group A",2.93343439582305
"3328","Group A",3.89493389717796
"3329","Group A",3.13924023734589
"3330","Group A",4.74528352365333
"3331","Group A",3.78802076723733
"3332","Group A",2.64115998577462
"3333","Group A",2.72160256355436
"3334","Group A",1.31291456016381
"3335","Group A",3.69649689475689
"3336","Group A",3.49828726503686
"3337","Group A",2.45031535965605
"3338","Group A",2.31669361526877
"3339","Group A",2.21511869693432
"3340","Group A",2.81531588790107
"3341","Group A",3.80419646847262
"3342","Group A",2.64435594447377
"3343","Group A",2.31322624093269
"3344","Group A",3.44544362713188
"3345","Group A",2.02614573594075
"3346","Group A",2.87223479245807
"3347","Group A",3.82708993803425
"3348","Group A",1.2330788286255
"3349","Group A",2.56822365969288
"3350","Group A",0.909559054283503
"3351","Group A",3.84154783375199
"3352","Group A",4.25505859428505
"3353","Group A",2.58160195863184
"3354","Group A",1.91007920428344
"3355","Group A",3.39947190505901
"3356","Group A",3.63656853615933
"3357","Group A",2.60495359980126
"3358","Group A",3.20747726673074
"3359","Group A",4.3444050364127
"3360","Group A",1.65034088780194
"3361","Group A",3.38262069326172
"3362","Group A",1.41544299538214
"3363","Group A",1.63280846095582
"3364","Group A",1.53502431990404
"3365","Group A",4.15728201078318
"3366","Group A",3.04118538608525
"3367","Group A",3.04234201019708
"3368","Group A",0.919014997415282
"3369","Group A",2.04163295552157
"3370","Group A",3.52066416493219
"3371","Group A",2.88115401691652
"3372","Group A",3.49079750681886
"3373","Group A",2.39263006790998
"3374","Group A",1.88185241535954
"3375","Group A",2.9263501384768
"3376","Group A",1.54152821969459
"3377","Group A",3.45047703273698
"3378","Group A",2.62139990705851
"3379","Group A",3.00611306164597
"3380","Group A",1.92121802101511
"3381","Group A",2.72470796960319
"3382","Group A",4.96192528145462
"3383","Group A",1.06370883154917
"3384","Group A",2.58259029898934
"3385","Group A",1.6076975589994
"3386","Group A",3.07117542390736
"3387","Group A",2.68257025904668
"3388","Group A",4.06485970648846
"3389","Group A",1.89711825266221
"3390","Group A",1.48395124766968
"3391","Group A",2.40721895011172
"3392","Group A",3.56558563374726
"3393","Group A",2.73480792711543
"3394","Group A",2.21898411186392
"3395","Group A",2.79701687227295
"3396","Group A",0.723268623309084
"3397","Group A",3.31358464958622
"3398","Group A",1.18159384238381
"3399","Group A",3.15185849710974
"3400","Group A",2.39177080565074
"3401","Group A",1.59305004724634
"3402","Group A",1.24132190791832
"3403","Group A",2.8046513462901
"3404","Group A",3.558382133668
"3405","Group A",3.56558580606724
"3406","Group A",3.03301901599006
"3407","Group A",3.65871463016897
"3408","Group A",3.16433252821494
"3409","Group A",2.64058972070178
"3410","Group A",2.34149845390297
"3411","Group A",2.95925933561342
"3412","Group A",2.84193800356425
"3413","Group A",0.624318662165633
"3414","Group A",2.37640027980823
"3415","Group A",3.47116383205657
"3416","Group A",4.9445809193845
"3417","Group A",1.1078777684067
"3418","Group A",2.48339453393111
"3419","Group A",3.45708136568663
"3420","Group A",3.59862305734166
"3421","Group A",1.42310470952667
"3422","Group A",5.08068721010648
"3423","Group A",3.50600634587615
"3424","Group A",1.69394456793492
"3425","Group A",4.37237399802376
"3426","Group A",3.16223742456903
"3427","Group A",3.17081948310849
"3428","Group A",3.45057838499567
"3429","Group A",0.925074042581791
"3430","Group A",1.19169922501223
"3431","Group A",3.13778830981878
"3432","Group A",3.26069967686926
"3433","Group A",2.71229337291902
"3434","Group A",2.22694885923335
"3435","Group A",4.33614249897274
"3436","Group A",2.5515275196274
"3437","Group A",3.46376737335867
"3438","Group A",2.28566096186379
"3439","Group A",4.30309677818239
"3440","Group A",4.55829929110731
"3441","Group A",3.80699676175168
"3442","Group A",3.28490153130661
"3443","Group A",3.52250940878672
"3444","Group A",2.47319789185377
"3445","Group A",3.35953339759894
"3446","Group A",1.60515492631019
"3447","Group A",1.98506581483931
"3448","Group A",2.75145858645032
"3449","Group A",3.00082700472001
"3450","Group A",2.53632479896596
"3451","Group A",3.04983906616836
"3452","Group A",3.3409869358285
"3453","Group A",2.40870695552167
"3454","Group A",3.74814444035611
"3455","Group A",2.49743435995102
"3456","Group A",4.34125660597721
"3457","Group A",1.61333806771584
"3458","Group A",3.92124343629736
"3459","Group A",4.06068276099959
"3460","Group A",3.33102661679014
"3461","Group A",4.32541284955534
"3462","Group A",3.38602488625757
"3463","Group A",2.29965881935591
"3464","Group A",3.3592091727633
"3465","Group A",2.15514456560114
"3466","Group A",3.89738991894368
"3467","Group A",4.21777685985761
"3468","Group A",3.60011547108348
"3469","Group A",2.2957115041535
"3470","Group A",3.91840240003107
"3471","Group A",2.76073673011201
"3472","Group A",3.48007164301984
"3473","Group A",3.33476119567788
"3474","Group A",2.89744935893809
"3475","Group A",3.33623030359343
"3476","Group A",2.00405079679717
"3477","Group A",3.94057296402704
"3478","Group A",3.65391911733158
"3479","Group A",3.63671571074418
"3480","Group A",2.35634119975341
"3481","Group A",2.96722760481593
"3482","Group A",4.47386131236833
"3483","Group A",2.04377962517023
"3484","Group A",5.06026880671055
"3485","Group A",2.84076202216571
"3486","Group A",3.06294188929404
"3487","Group A",4.6694980865048
"3488","Group A",3.29552691001724
"3489","Group A",2.28822197163026
"3490","Group A",4.0149623208014
"3491","Group A",2.91143410907388
"3492","Group A",1.49480478676763
"3493","Group A",1.51784506081443
"3494","Group A",3.55696898415128
"3495","Group A",3.75745852641361
"3496","Group A",1.66982421964602
"3497","Group A",2.28512518850179
"3498","Group A",3.55543437400992
"3499","Group A",4.02001618766444
"3500","Group A",4.29100353158716
"3501","Group A",4.23778686118949
"3502","Group A",2.68340418573285
"3503","Group A",1.55296120678904
"3504","Group A",3.02378180155104
"3505","Group A",0.889311276347943
"3506","Group A",1.52407098668537
"3507","Group A",3.48933181446486
"3508","Group A",3.09039671203909
"3509","Group A",1.83904249995375
"3510","Group A",2.74176811215896
"3511","Group A",2.10405013603998
"3512","Group A",3.86936361011376
"3513","Group A",2.87583615371727
"3514","Group A",4.62944229155431
"3515","Group A",2.21924248351357
"3516","Group A",3.7491770484051
"3517","Group A",3.07561232220726
"3518","Group A",0.324626085323873
"3519","Group A",1.26259060860347
"3520","Group A",1.18993159289468
"3521","Group A",2.41133647414213
"3522","Group A",2.62984099787965
"3523","Group A",3.63072948451166
"3524","Group A",4.48320653541129
"3525","Group A",0.903741159912296
"3526","Group A",2.90561966765125
"3527","Group A",2.75351013259237
"3528","Group A",2.74064694634781
"3529","Group A",3.93284677775718
"3530","Group A",4.72294578661183
"3531","Group A",3.65406712937209
"3532","Group A",5.25173500226283
"3533","Group A",4.00635631475957
"3534","Group A",2.97020824343966
"3535","Group A",3.21016292630768
"3536","Group A",3.58674653509523
"3537","Group A",3.86648083551909
"3538","Group A",2.88678571086452
"3539","Group A",4.16517616529286
"3540","Group A",2.36830102715774
"3541","Group A",2.56708425101567
"3542","Group A",3.05195755954691
"3543","Group A",3.19437404257508
"3544","Group A",3.33227217152667
"3545","Group A",2.26935239482556
"3546","Group A",3.26737403292839
"3547","Group A",2.57514579753606
"3548","Group A",1.88465571089166
"3549","Group A",4.07730957322945
"3550","Group A",1.97142601382321
"3551","Group A",2.1226465656885
"3552","Group A",4.91819975974157
"3553","Group A",4.11223181379397
"3554","Group A",4.57003980343572
"3555","Group A",1.71971763240229
"3556","Group A",3.79520934685149
"3557","Group A",3.74835848446009
"3558","Group A",3.89204777714484
"3559","Group A",4.82377321170136
"3560","Group A",3.05056448338225
"3561","Group A",2.56330602881298
"3562","Group A",1.81441803573476
"3563","Group A",3.16075834313882
"3564","Group A",1.8174402808253
"3565","Group A",1.78971750498326
"3566","Group A",3.8962173772028
"3567","Group A",2.03709404174097
"3568","Group A",2.79935392228609
"3569","Group A",0.660033850631065
"3570","Group A",2.18460505636416
"3571","Group A",2.68253372014317
"3572","Group A",4.4439188626797
"3573","Group A",3.17072467535778
"3574","Group A",2.78943989073249
"3575","Group A",1.51669351282958
"3576","Group A",0.989480682246261
"3577","Group A",2.74159618184048
"3578","Group A",0.853213178619832
"3579","Group A",1.75808495549007
"3580","Group A",4.06360935126797
"3581","Group A",1.71900760348781
"3582","Group A",2.985030809142
"3583","Group A",3.74812344291647
"3584","Group A",3.33063661215342
"3585","Group A",3.39236371285201
"3586","Group A",3.44804263249032
"3587","Group A",3.15972279997685
"3588","Group A",3.40900312603514
"3589","Group A",3.71318501728702
"3590","Group A",3.65247886226015
"3591","Group A",3.9321547090256
"3592","Group A",3.70551046786916
"3593","Group A",1.44459970462569
"3594","Group A",2.02910223465259
"3595","Group A",2.99956622415405
"3596","Group A",5.25359653442919
"3597","Group A",1.59396840820348
"3598","Group A",1.29280945437519
"3599","Group A",2.79160801117232
"3600","Group A",4.10954100411668
"3601","Group A",1.41036227371503
"3602","Group A",3.10872832246215
"3603","Group A",4.32806866968301
"3604","Group A",1.93839595050919
"3605","Group A",4.74716330062501
"3606","Group A",3.55988477543666
"3607","Group A",2.49737741257267
"3608","Group A",2.64936588886614
"3609","Group A",4.09239955605609
"3610","Group A",2.94260914894489
"3611","Group A",2.65208088173764
"3612","Group A",1.02891235963873
"3613","Group A",4.89057473385173
"3614","Group A",4.08646262985372
"3615","Group A",2.764834858495
"3616","Group A",3.49025172059691
"3617","Group A",3.35748333549532
"3618","Group A",1.51923985542218
"3619","Group A",2.86283812751745
"3620","Group A",2.23171798394651
"3621","Group A",3.91008872198687
"3622","Group A",3.62905192005454
"3623","Group A",3.42521999851461
"3624","Group A",3.6384063857039
"3625","Group A",3.48788101361635
"3626","Group A",3.96558712289212
"3627","Group A",3.41536110679215
"3628","Group A",2.96429843928793
"3629","Group A",4.21308415259278
"3630","Group A",3.98064666963851
"3631","Group A",2.76621903212961
"3632","Group A",2.85755546539628
"3633","Group A",1.67623593569813
"3634","Group A",3.91982418121509
"3635","Group A",1.6827960367697
"3636","Group A",3.69396011903721
"3637","Group A",2.82367996829491
"3638","Group A",3.00754601809031
"3639","Group A",5.16104066702281
"3640","Group A",2.70995508692626
"3641","Group A",2.67962505740277
"3642","Group A",3.43759921183902
"3643","Group A",3.51789428290443
"3644","Group A",1.96213699433127
"3645","Group A",2.98150794986109
"3646","Group A",1.84041838399673
"3647","Group A",2.68100708132715
"3648","Group A",3.16216342440646
"3649","Group A",3.1480297013164
"3650","Group A",2.58020107634099
"3651","Group A",2.1757060337072
"3652","Group A",3.59982643402198
"3653","Group A",2.23577708213101
"3654","Group A",3.24317024102112
"3655","Group A",4.91507543795
"3656","Group A",4.13315117004562
"3657","Group A",3.5123069753769
"3658","Group A",3.1152859180672
"3659","Group A",2.41435380722814
"3660","Group A",2.44847615613467
"3661","Group A",3.3803672342102
"3662","Group A",3.62330458895864
"3663","Group A",3.37026085944993
"3664","Group A",3.32032054238446
"3665","Group A",2.06753618458479
"3666","Group A",3.0318604175799
"3667","Group A",3.18790700017445
"3668","Group A",2.27423012032726
"3669","Group A",2.27148286352746
"3670","Group A",4.69802612317052
"3671","Group A",1.26370151173181
"3672","Group A",2.12255848492445
"3673","Group A",1.7920352722943
"3674","Group A",2.80651580880333
"3675","Group A",3.39733758166724
"3676","Group A",2.65319465960233
"3677","Group A",3.68510436576508
"3678","Group A",0.98314952653839
"3679","Group A",2.55618616987325
"3680","Group A",3.91340171767418
"3681","Group A",1.83916479848877
"3682","Group A",2.94625376614995
"3683","Group A",2.44714369506421
"3684","Group A",3.46009933111773
"3685","Group A",1.39503382328652
"3686","Group A",2.78765165411759
"3687","Group A",2.05763237682753
"3688","Group A",3.2443972515537
"3689","Group A",3.00148574597697
"3690","Group A",4.19460072487796
"3691","Group A",2.95726676006703
"3692","Group A",2.16877929011962
"3693","Group A",2.90213004314229
"3694","Group A",2.75149363918437
"3695","Group A",2.02242516472373
"3696","Group A",3.04870897858193
"3697","Group A",4.09184457412456
"3698","Group A",3.34174530834096
"3699","Group A",1.92556706907152
"3700","Group A",2.86815834592978
"3701","Group A",3.31905562541943
"3702","Group A",3.47479656040144
"3703","Group A",1.90644102488958
"3704","Group A",4.07154845304154
"3705","Group A",2.83685957826912
"3706","Group A",3.10720611608052
"3707","Group A",3.09072874006334
